Date,Open,High,Low,Close
09/05 12:25,22175.25,22175.85,22152,22153.55
09/05 12:20,22180.1,22185.1,22172.2,22175.55
09/05 12:15,22165.85,22186.15,22156.6,22180.2
09/05 12:10,22156,22168.85,22150.6,22165.95
09/05 12:05,22162.5,22165.7,22152.7,22156.6
09/05 12:00,22165.3,22170.75,22153.9,22162.2
09/05 11:55,22155.75,22167.85,22148.4,22165.35
09/05 11:50,22167.5,22176.75,22153.65,22153.65
09/05 11:45,22161.45,22177.45,22156.65,22167.05
09/05 11:40,22164.95,22171.55,22153.2,22162.15
09/05 11:35,22147.9,22165.25,22142.7,22163.9
09/05 11:30,22134.15,22152.55,22125.45,22148.2
09/05 11:25,22130.75,22144.6,22126.5,22133.9
09/05 11:20,22130.5,22143.4,22122.05,22130.6
09/05 11:15,22138.4,22145.35,22127.85,22130.75
09/05 11:10,22140.35,22142.35,22128.65,22138.8
09/05 11:05,22147.8,22150.45,22125.45,22140.3
09/05 11:00,22156.35,22157.8,22138.55,22148.95
09/05 10:55,22133.75,22159.6,22129.15,22156.05
09/05 10:50,22137.8,22149,22133.6,22134.05
09/05 10:45,22138.45,22145.45,22126.65,22137.9
09/05 10:40,22149.45,22156.3,22130.1,22137.45
09/05 10:35,22157.25,22162.8,22142.25,22149.4
09/05 10:30,22142.45,22159.1,22138.15,22158.85
09/05 10:25,22154,22159.95,22130.15,22142.8
09/05 10:20,22200.05,22201.2,22151.6,22151.6
09/05 10:15,22194.4,22210.25,22184,22200
09/05 10:10,22230.1,22234.85,22188.35,22194.4
09/05 10:05,22222.75,22237.15,22219.75,22229.25
09/05 10:00,22219.8,22231.35,22209.85,22221.4
09/05 9:55,22250.8,22260.25,22213.15,22220.55
09/05 9:50,22227.25,22257.25,22225.55,22250.85
09/05 9:45,22246.75,22253.15,22225.15,22227.05
09/05 9:40,22240.1,22250.95,22230.95,22246.45
09/05 9:35,22255.95,22272.9,22221,22239.35
09/05 9:30,22235.15,22262.5,22235.15,22255.2
09/05 9:25,22267.6,22272.85,22233.65,22233.65
09/05 9:20,22301.45,22301.45,22258.2,22268.4
09/05 9:15,22224.8,22307.75,22224.8,22300.15
08/05 15:25,22311.15,22315.8,22305.15,22306.75
08/05 15:20,22297.3,22317.55,22296.2,22312.35
08/05 15:15,22301.85,22305.4,22293,22296.9
08/05 15:10,22292.7,22309.7,22289.6,22301.95
08/05 15:05,22299.55,22301.65,22285.7,22292.7
08/05 15:00,22294.4,22315.6,22289.65,22302.25
08/05 14:55,22300.35,22300.95,22281.7,22293.5
08/05 14:50,22303.7,22307.1,22286.05,22300.4
08/05 14:45,22290.5,22302.3,22272.7,22300.3
08/05 14:40,22255.9,22293.1,22252.9,22290.55
08/05 14:35,22273.3,22280.75,22254.7,22255.2
08/05 14:30,22264.1,22277.8,22257.75,22272.85
08/05 14:25,22260.4,22274.75,22252.55,22264.75
08/05 14:20,22261.45,22261.75,22244.35,22260.55
08/05 14:15,22275.05,22281.65,22259.65,22262.05
08/05 14:10,22289.45,22296.25,22273.7,22275.25
08/05 14:05,22314.8,22316.1,22284.65,22290.6
08/05 14:00,22298.8,22318.25,22297.95,22314.5
08/05 13:55,22285.65,22322.35,22285.15,22298.45
08/05 13:50,22279.65,22293.25,22259.7,22285.6
08/05 13:45,22315.5,22317,22271,22279.95
08/05 13:40,22314.7,22328.2,22303.55,22314.3
08/05 13:35,22348.6,22349.65,22285.8,22313.75
08/05 13:30,22354.95,22364.25,22346.1,22348.9
08/05 13:25,22365.9,22368.65,22353.45,22354.55
08/05 13:20,22353.55,22367.85,22344.3,22365.75
08/05 13:15,22336.7,22355.8,22335.9,22354.35
08/05 13:10,22347,22351.75,22334.35,22336.8
08/05 13:05,22325.05,22347.95,22324.5,22346.9
08/05 13:00,22337.2,22347.8,22323.45,22324.8
08/05 12:55,22340.45,22350.25,22331.25,22337.4
08/05 12:50,22344.3,22354.35,22340.65,22340.65
08/05 12:45,22318.65,22347.05,22318.1,22346.1
08/05 12:40,22314,22324.15,22308.15,22319.7
08/05 12:35,22307.6,22321.55,22305.9,22314
08/05 12:30,22324.1,22335.5,22303.35,22304.75
08/05 12:25,22336.25,22338.15,22309.6,22326.05
08/05 12:20,22343.3,22359.05,22333.35,22336.2
08/05 12:15,22332.1,22348.1,22323.35,22344.55
08/05 12:10,22322,22340.05,22316.5,22331.75
08/05 12:05,22297.45,22327.95,22297.45,22320.85
08/05 12:00,22308.25,22310.25,22292.95,22296.3
08/05 11:55,22292.7,22311.15,22289.2,22307.8
08/05 11:50,22314.45,22326.3,22287.2,22289.75
08/05 11:45,22278.5,22324.15,22277.6,22313.9
08/05 11:40,22277.25,22282.05,22270.35,22278.15
08/05 11:35,22261.5,22277.7,22260.85,22276.35
08/05 11:30,22265.55,22275.45,22260.65,22261.1
08/05 11:25,22272.65,22274.1,22249.5,22265.3
08/05 11:20,22287.8,22289.1,22268.65,22273.35
08/05 11:15,22235.85,22286.6,22235,22286.6
08/05 11:10,22231.5,22238.35,22223.15,22235
08/05 11:05,22231.65,22239.85,22222.45,22231.7
08/05 11:00,22221.75,22231.55,22216.8,22231.25
08/05 10:55,22204.05,22240,22203.1,22221.3
08/05 10:50,22209.3,22210.75,22194.75,22205.5
08/05 10:45,22202.9,22214.55,22200.8,22210.05
08/05 10:40,22212,22217.65,22194.85,22202.5
08/05 10:35,22202.1,22213.2,22195.95,22212.35
08/05 10:30,22211.2,22222.9,22185.2,22202.95
08/05 10:25,22223.1,22230.95,22205,22211.65
08/05 10:20,22270.6,22273.6,22209.75,22224.3
08/05 10:15,22280.25,22281.3,22261.5,22270.35
08/05 10:10,22283.6,22286.7,22270.65,22279.7
08/05 10:05,22248.35,22291.8,22245.75,22283.75
08/05 10:00,22245,22262.15,22244.9,22247.75
08/05 9:55,22228,22247.25,22220.5,22244.1
08/05 9:50,22254.15,22254.9,22229.45,22230.65
08/05 9:45,22257.2,22272.3,22247.95,22254.5
08/05 9:40,22261.85,22262.55,22235.7,22256.1
08/05 9:35,22255.65,22263.05,22244.8,22262.5
08/05 9:30,22233.5,22262.75,22216.85,22255.25
08/05 9:25,22247.55,22282.65,22228.6,22232.9
08/05 9:20,22223.65,22262.55,22206.4,22246.7
08/05 9:15,22231.2,22255.1,22185.6,22224.45
07/05 15:25,22307.05,22314.7,22295.3,22304.5
07/05 15:20,22307.3,22311.05,22298.25,22309.25
07/05 15:15,22308.05,22311.95,22298.95,22308.5
07/05 15:10,22295.55,22310.7,22295.2,22308.7
07/05 15:05,22312.55,22317.3,22281.35,22295.95
07/05 15:00,22293.9,22319.6,22293.6,22311.2
07/05 14:55,22302.2,22311.25,22290.55,22292.1
07/05 14:50,22315,22323.3,22301.15,22302.15
07/05 14:45,22301.4,22315.65,22300.7,22313.8
07/05 14:40,22316,22320.5,22299.6,22301
07/05 14:35,22288.25,22316,22282.6,22315.8
07/05 14:30,22261.55,22291.5,22256.2,22288
07/05 14:25,22278.25,22280.25,22260.4,22260.45
07/05 14:20,22315.5,22317.65,22272.3,22277.6
07/05 14:15,22321.15,22321.6,22302.25,22315.15
07/05 14:10,22324.7,22324.7,22304.35,22320.55
07/05 14:05,22326.9,22328.8,22311.05,22324
07/05 14:00,22311.1,22327.45,22306.35,22326.8
07/05 13:55,22305.9,22317.65,22297.45,22311.2
07/05 13:50,22315.6,22315.6,22292.75,22305.05
07/05 13:45,22324.95,22330.4,22310.85,22314.65
07/05 13:40,22313.25,22326.5,22305.65,22324.45
07/05 13:35,22286.4,22317.6,22285.95,22312.5
07/05 13:30,22283.75,22296.25,22274.65,22285.7
07/05 13:25,22260,22284.65,22259.7,22283.9
07/05 13:20,22260.95,22283.65,22258.4,22260.2
07/05 13:15,22239.95,22261.1,22237.3,22260.05
07/05 13:10,22243.65,22255.95,22239.7,22239.7
07/05 13:05,22245.75,22255,22237.7,22242.7
07/05 13:00,22260.75,22261.7,22242.85,22245.25
07/05 12:55,22244.45,22264.1,22237.05,22260.4
07/05 12:50,22270.85,22275.8,22242,22242.85
07/05 12:45,22253.65,22272.15,22250.9,22270.65
07/05 12:40,22260.55,22267.9,22252.3,22253
07/05 12:35,22280.75,22283.75,22256.45,22260.45
07/05 12:30,22294.7,22299.75,22281.5,22281.5
07/05 12:25,22300.2,22306.2,22293.4,22295.1
07/05 12:20,22293.2,22302.45,22284.6,22299.3
07/05 12:15,22279,22298.55,22275.75,22292.05
07/05 12:10,22264.7,22287.5,22260.2,22279.65
07/05 12:05,22272.4,22280.7,22263.65,22264.2
07/05 12:00,22272.8,22273.55,22258.75,22272.2
07/05 11:55,22293.4,22299.7,22270.65,22272.3
07/05 11:50,22283.3,22295.6,22266.2,22294.7
07/05 11:45,22273.25,22297.85,22267.3,22283.9
07/05 11:40,22241.7,22276,22240.9,22272.85
07/05 11:35,22263.25,22266.75,22232.05,22240.6
07/05 11:30,22266.55,22280.85,22263.15,22264.05
07/05 11:25,22268.7,22271.5,22254.75,22266.6
07/05 11:20,22288.15,22289.95,22267,22269.05
07/05 11:15,22304.35,22305.35,22277,22288.9
07/05 11:10,22327.05,22330.15,22304,22304
07/05 11:05,22325.2,22328.35,22308.9,22326.35
07/05 11:00,22343.8,22344.3,22324.15,22325.4
07/05 10:55,22300.35,22344.75,22298.9,22344
07/05 10:50,22319.3,22324.75,22299.05,22300
07/05 10:45,22331.75,22337.4,22317.15,22319.05
07/05 10:40,22330.05,22337.75,22319.75,22332
07/05 10:35,22339.5,22347.25,22317.6,22329.8
07/05 10:30,22362.6,22376.65,22338.2,22339.2
07/05 10:25,22368.15,22368.15,22347.25,22361.5
07/05 10:20,22385.35,22385.35,22361.9,22368.25
07/05 10:15,22397.6,22398.35,22375.9,22385.1
07/05 10:10,22406.05,22410.2,22387.2,22398.6
07/05 10:05,22380.2,22406.3,22376,22405.1
07/05 10:00,22411.4,22413.55,22376.25,22381.55
07/05 9:55,22425.65,22430.2,22411.5,22411.5
07/05 9:50,22437.95,22445,22418.55,22425.3
07/05 9:45,22468.25,22482.8,22432.35,22436.75
07/05 9:40,22458.1,22468.1,22443.7,22468.05
07/05 9:35,22463.6,22469.1,22453.25,22457.85
07/05 9:30,22490.45,22493.35,22449.25,22464.4
07/05 9:25,22478.15,22493.4,22472.65,22490.65
07/05 9:20,22463.9,22486.2,22441.4,22477.65
07/05 9:15,22489.75,22499.05,22458.25,22463.75
06/05 15:25,22446.45,22463.2,22442.15,22458
06/05 15:20,22439.4,22447.95,22434.3,22445.3
06/05 15:15,22440.85,22447.35,22436.9,22439.5
06/05 15:10,22445.75,22450.5,22436.55,22441
06/05 15:05,22456.05,22456.95,22434.4,22445.6
06/05 15:00,22428.25,22460.55,22417.25,22456
06/05 14:55,22453.75,22462.45,22427.05,22427.05
06/05 14:50,22480.7,22481.15,22453.5,22454
06/05 14:45,22446.65,22487.3,22446.65,22477.8
06/05 14:40,22433.65,22447.5,22427.65,22446.85
06/05 14:35,22415.1,22433.65,22409.45,22433.65
06/05 14:30,22441.4,22444.3,22410,22414.6
06/05 14:25,22451,22454.45,22437,22440.6
06/05 14:20,22453.65,22463.7,22450.7,22451.3
06/05 14:15,22438.9,22454.6,22435.7,22453.55
06/05 14:10,22441.95,22453.05,22439,22439.85
06/05 14:05,22452.25,22456.35,22437,22440.95
06/05 14:00,22443.1,22452.8,22436,22452.3
06/05 13:55,22462.2,22468.6,22443.05,22443.8
06/05 13:50,22463,22468.4,22450.6,22460.15
06/05 13:45,22471.75,22474.25,22458.35,22463.7
06/05 13:40,22452,22473.85,22451.05,22472.1
06/05 13:35,22442.4,22457.1,22437.3,22452
06/05 13:30,22423.5,22447.3,22412.3,22442.7
06/05 13:25,22437.9,22443.65,22419.35,22420.3
06/05 13:20,22443.8,22449.7,22426.75,22437.8
06/05 13:15,22439.6,22451.25,22433.95,22444.7
06/05 13:10,22458.3,22461.35,22438.45,22439.4
06/05 13:05,22470.6,22476.85,22456.55,22458.05
06/05 13:00,22467.9,22472.95,22460.7,22470.7
06/05 12:55,22464.65,22483.75,22458.15,22468.85
06/05 12:50,22471.4,22472.05,22448.3,22464.85
06/05 12:45,22483.35,22487.85,22459.55,22470.9
06/05 12:40,22486.6,22490.05,22471.4,22483.8
06/05 12:35,22487.7,22489.2,22471.35,22486.85
06/05 12:30,22489.25,22492.25,22477.75,22487.95
06/05 12:25,22501.85,22503.1,22484.65,22489.4
06/05 12:20,22511.15,22513.45,22501.55,22502.3
06/05 12:15,22521.45,22526.45,22509.3,22513.35
06/05 12:10,22517.15,22525,22507.45,22520.95
06/05 12:05,22516.8,22520.75,22508,22517.75
06/05 12:00,22519.35,22521.05,22502.4,22515.75
06/05 11:55,22495.35,22525.4,22492.2,22519.75
06/05 11:50,22489.25,22509.9,22488.75,22496.5
06/05 11:45,22492.4,22495.7,22475.1,22489.2
06/05 11:40,22477.05,22495.9,22472.5,22493.5
06/05 11:35,22472.6,22490.2,22471.9,22477.65
06/05 11:30,22486.35,22487.5,22465.65,22472.9
06/05 11:25,22469.2,22487.85,22462,22486.9
06/05 11:20,22507.05,22509.9,22469.95,22469.95
06/05 11:15,22493.4,22510.8,22489.35,22507.6
06/05 11:10,22525.75,22528.45,22494.1,22494.1
06/05 11:05,22527.95,22542.7,22522.15,22524.75
06/05 11:00,22522.65,22528.75,22519.15,22528.45
06/05 10:55,22516.35,22530.3,22513.85,22521
06/05 10:50,22512.2,22517.7,22505.2,22517.2
06/05 10:45,22510.05,22516.1,22496,22511.2
06/05 10:40,22505,22517.85,22500.45,22511.35
06/05 10:35,22495.05,22507.55,22486.95,22506.15
06/05 10:30,22495.8,22503.6,22485,22495.7
06/05 10:25,22469.9,22502.6,22469.7,22495.75
06/05 10:20,22461.5,22489.05,22453.85,22470.4
06/05 10:15,22468.15,22471.4,22439.8,22462.55
06/05 10:10,22441.5,22467.15,22436.6,22466.35
06/05 10:05,22454.3,22473.65,22433.3,22442.9
06/05 10:00,22455.75,22461.95,22442.75,22454.3
06/05 9:55,22485.95,22493.9,22454.45,22456.65
06/05 9:50,22460.8,22486.65,22445.1,22486.65
06/05 9:45,22501.9,22503.9,22458.3,22461.4
06/05 9:40,22484.85,22504.25,22433.95,22504.25
06/05 9:35,22572.75,22577.6,22476.95,22485.9
06/05 9:30,22576.35,22588.8,22560.9,22572.7
06/05 9:25,22514.8,22577.15,22514.3,22577.15
06/05 9:20,22519.6,22526.1,22497.2,22514.15
06/05 9:15,22561.6,22569.3,22511.6,22522.8
03/05 15:25,22478.75,22479.85,22450.45,22456.7
03/05 15:20,22492,22493.65,22471.8,22478.55
03/05 15:15,22491.65,22503.85,22487.75,22491.3
03/05 15:10,22468.8,22492.95,22465.15,22490.6
03/05 15:05,22474.9,22477.05,22458.5,22467.9
03/05 15:00,22454.6,22476.05,22444.65,22475.6
03/05 14:55,22432.6,22458.7,22430.9,22454.55
03/05 14:50,22442.05,22443.55,22426.35,22431.9
03/05 14:45,22445.25,22449.15,22427.75,22441.15
03/05 14:40,22438.8,22452.1,22426.5,22445.55
03/05 14:35,22421.2,22447.55,22413.7,22438.45
03/05 14:30,22404.6,22422.35,22404.6,22419.45
03/05 14:25,22393.95,22409.7,22380.5,22404.95
03/05 14:20,22409.15,22409.15,22390.85,22393.3
03/05 14:15,22407.55,22430.9,22403.9,22405.2
03/05 14:10,22388.5,22416,22382.95,22408.8
03/05 14:05,22383.1,22406,22383.1,22389.5
03/05 14:00,22384.6,22394.7,22373.2,22382.7
03/05 13:55,22381.05,22399.95,22380,22385.05
03/05 13:50,22381.35,22385.1,22348.05,22380.7
03/05 13:45,22374.7,22388.75,22372.95,22382.1
03/05 13:40,22365.9,22386.6,22365.65,22375.65
03/05 13:35,22410.95,22416.05,22358.65,22366.4
03/05 13:30,22434.25,22441.65,22406.6,22409.85
03/05 13:25,22412.4,22443.7,22406.85,22435.45
03/05 13:20,22413.35,22419.75,22405.75,22412.8
03/05 13:15,22412.3,22419.45,22395.6,22415.1
03/05 13:10,22418.55,22427.8,22409.5,22415.15
03/05 13:05,22404.05,22427.45,22404.05,22419.25
03/05 13:00,22411.65,22414.8,22396.6,22405.05
03/05 12:55,22433.2,22441.1,22405.5,22413.55
03/05 12:50,22511.1,22512.25,22431.05,22435
03/05 12:45,22540.75,22547.4,22508.75,22511.8
03/05 12:40,22502.4,22548.35,22501.2,22541.85
03/05 12:35,22496.4,22509.3,22493.6,22504.8
03/05 12:30,22495.75,22501.3,22487.55,22496.75
03/05 12:25,22502.2,22511.9,22490.05,22497.05
03/05 12:20,22488.45,22508.75,22487.35,22503.25
03/05 12:15,22476,22493.35,22471.85,22487.25
03/05 12:10,22482.8,22487.3,22468.2,22476.55
03/05 12:05,22487.5,22503.5,22482.15,22484.2
03/05 12:00,22477.3,22496.5,22469.8,22486.25
03/05 11:55,22472.4,22486.75,22468.6,22478.55
03/05 11:50,22478.6,22485.8,22454.8,22473.55
03/05 11:45,22509.3,22511.1,22477.5,22479.9
03/05 11:40,22489.9,22515.1,22480.4,22509.4
03/05 11:35,22506.6,22513.75,22474.6,22490.7
03/05 11:30,22537.8,22540.15,22504.05,22507.55
03/05 11:25,22549.15,22557.9,22532.4,22539.6
03/05 11:20,22571.8,22582,22534,22550.1
03/05 11:15,22604.95,22607.05,22571.5,22571.5
03/05 11:10,22603.45,22618.55,22598.65,22606.05
03/05 11:05,22594.85,22611.8,22591.7,22605.25
03/05 11:00,22604.6,22607.5,22583.45,22595.85
03/05 10:55,22628.25,22634.9,22598.25,22605.7
03/05 10:50,22619.55,22640.1,22615.3,22627.85
03/05 10:45,22615.25,22626.2,22599.2,22619.65
03/05 10:40,22616.1,22628.1,22593.1,22616.7
03/05 10:35,22665.6,22670.5,22615.7,22618.1
03/05 10:30,22642.5,22674.1,22632.4,22664.35
03/05 10:25,22637.25,22647.45,22628.1,22642
03/05 10:20,22678.1,22688.55,22611.05,22638.15
03/05 10:15,22682.6,22696.7,22669.9,22679.05
03/05 10:10,22710.65,22713.95,22675.75,22681.4
03/05 10:05,22762.3,22765.8,22685.25,22713.15
03/05 10:00,22767.95,22772.3,22760.05,22761.25
03/05 9:55,22769.05,22776.85,22755.35,22767.7
03/05 9:50,22773.25,22776.15,22760.05,22769.35
03/05 9:45,22770.75,22778.25,22764.1,22772
03/05 9:40,22760.9,22773.35,22754,22769.8
03/05 9:35,22776.2,22784.2,22756.9,22760.25
03/05 9:30,22791.85,22794.7,22769.55,22775.9
03/05 9:25,22779.25,22792.6,22776.5,22791.3
03/05 9:20,22769.6,22787.7,22760.75,22779.65
03/05 9:15,22766.35,22781.5,22757.4,22769.75
02/05 15:25,22647.6,22661.95,22647.6,22656.75
02/05 15:20,22640.2,22651.5,22636.05,22650.3
02/05 15:15,22639.35,22644.4,22633.65,22643.35
02/05 15:10,22649.3,22650.75,22637.9,22641.65
02/05 15:05,22647.35,22659.45,22633.45,22650.25
02/05 15:00,22664.3,22681.55,22641.3,22649.3
02/05 14:55,22671.5,22691.9,22666.5,22667.5
02/05 14:50,22659.5,22673.3,22655.4,22670.3
02/05 14:45,22658.95,22673.55,22650.55,22658.85
02/05 14:40,22646.4,22659.15,22643.45,22659.15
02/05 14:35,22663.5,22666.6,22640.95,22644.7
02/05 14:30,22650.45,22676.7,22645.8,22663.4
02/05 14:25,22657.5,22664.15,22643.75,22650.75
02/05 14:20,22647.5,22663.95,22645.45,22657
02/05 14:15,22678.45,22683.35,22642.5,22646.9
02/05 14:10,22695.2,22698.3,22678.45,22679.55
02/05 14:05,22681.3,22698.8,22674.55,22695.35
02/05 14:00,22694.55,22700.9,22668.55,22681.25
02/05 13:55,22701.55,22705.4,22685.1,22692.8
02/05 13:50,22699.6,22710.5,22692.9,22702.45
02/05 13:45,22692.5,22701.6,22680.4,22700.85
02/05 13:40,22694.65,22698.15,22687.95,22692.9
02/05 13:35,22697.2,22699.6,22681.7,22695.15
02/05 13:30,22700.05,22709.05,22695.15,22698.7
02/05 13:25,22691.3,22707.6,22691,22700.35
02/05 13:20,22685.6,22695.15,22681.1,22692.2
02/05 13:15,22684.25,22688.5,22677.05,22685.4
02/05 13:10,22689.25,22691.15,22681.45,22684.4
02/05 13:05,22682.2,22693.3,22676.3,22690.35
02/05 13:00,22679.45,22688.55,22679.45,22683.6
02/05 12:55,22673.8,22686.6,22673.8,22679.5
02/05 12:50,22673.15,22680.3,22667.55,22675.05
02/05 12:45,22684.1,22690.55,22662.6,22674.9
02/05 12:40,22678.6,22686.85,22676.5,22684.5
02/05 12:35,22688.2,22692.9,22676.9,22679.15
02/05 12:30,22693.9,22704.7,22685.65,22688
02/05 12:25,22677.95,22698.05,22674.3,22695.85
02/05 12:20,22682.65,22688.7,22678.75,22678.75
02/05 12:15,22692.25,22693.6,22681.5,22683.7
02/05 12:10,22685,22693.6,22679.7,22692.6
02/05 12:05,22691.75,22697,22684.15,22686.55
02/05 12:00,22681.65,22694.75,22680.3,22692.25
02/05 11:55,22685.2,22688.6,22677.6,22682.35
02/05 11:50,22683.3,22687.3,22672.7,22686.1
02/05 11:45,22678.25,22687.05,22667.85,22684.15
02/05 11:40,22697,22704.65,22678.2,22678.95
02/05 11:35,22695.9,22702.65,22691.55,22696
02/05 11:30,22680.15,22706.9,22673.05,22697.2
02/05 11:25,22637.05,22682.25,22633.95,22682.25
02/05 11:20,22634.45,22647.75,22631.05,22640.1
02/05 11:15,22657.9,22672.65,22632.85,22635.75
02/05 11:10,22662.45,22669.35,22656.1,22659.2
02/05 11:05,22675.95,22681.2,22655.2,22661.2
02/05 11:00,22680.6,22685.1,22672.5,22677.65
02/05 10:55,22683.4,22692.85,22675.95,22681.65
02/05 10:50,22681.55,22691.55,22664.55,22686.6
02/05 10:45,22685.9,22688.15,22666.8,22679.6
02/05 10:40,22679.8,22692.05,22672.85,22686.95
02/05 10:35,22676.4,22684.4,22669.6,22679.9
02/05 10:30,22677.7,22693.75,22675.05,22677.8
02/05 10:25,22657.15,22679.65,22655.95,22679.55
02/05 10:20,22672.15,22675.6,22657.1,22657.95
02/05 10:15,22667.45,22677.4,22658.05,22674.35
02/05 10:10,22663.75,22680.35,22657.85,22670.75
02/05 10:05,22658.05,22671.25,22650.9,22665.7
02/05 10:00,22643.65,22659.35,22639.55,22658.35
02/05 9:55,22636.55,22652.35,22625.15,22644
02/05 9:50,22641.25,22645.9,22617.7,22639
02/05 9:45,22655.8,22674.35,22640.3,22640.4
02/05 9:40,22631.65,22658.05,22631.5,22657.4
02/05 9:35,22632.85,22648.35,22618.45,22632.5
02/05 9:30,22640,22668.4,22624.85,22633.5
02/05 9:25,22648.35,22654.75,22618.8,22639.95
02/05 9:20,22650.05,22662.2,22626.35,22649.55
02/05 9:15,22567.85,22659.95,22567.85,22649.05
30/04 15:25,22574.05,22589.75,22573.85,22587.75
30/04 15:20,22578.65,22586.45,22568.4,22575.05
30/04 15:15,22602.45,22603.8,22575.55,22578.95
30/04 15:10,22616.55,22626.75,22600.6,22603.55
30/04 15:05,22618.15,22625.7,22600.75,22619.4
30/04 15:00,22692.05,22693.6,22607.9,22620.3
30/04 14:55,22713.75,22719.65,22689.45,22693.95
30/04 14:50,22720.8,22720.8,22689.8,22715.4
30/04 14:45,22742.15,22746.85,22711.55,22722.65
30/04 14:40,22758.05,22763.15,22742.1,22743.65
30/04 14:35,22772,22777.9,22754.8,22759
30/04 14:30,22772.65,22777,22761.85,22772.75
30/04 14:25,22772.55,22781.75,22768.4,22773.45
30/04 14:20,22779.9,22782.05,22763.85,22773.85
30/04 14:15,22767.35,22783.35,22763.9,22779.8
30/04 14:10,22763.9,22772.35,22751.75,22768.05
30/04 14:05,22765.85,22779.75,22763.2,22764.45
30/04 14:00,22738.35,22773.4,22738.35,22765.5
30/04 13:55,22729.1,22740.7,22728.75,22738.9
30/04 13:50,22728.6,22733.7,22727.1,22729.3
30/04 13:45,22738.65,22747.25,22726.8,22729.8
30/04 13:40,22735.9,22741.05,22731.95,22739.55
30/04 13:35,22730.3,22738.2,22729.7,22735.85
30/04 13:30,22733.25,22743,22727,22730.55
30/04 13:25,22731.5,22735.7,22725.3,22733.1
30/04 13:20,22723.15,22732.55,22716.85,22731.8
30/04 13:15,22715,22724.6,22707.8,22724.1
30/04 13:10,22724.9,22732.75,22706.55,22714.7
30/04 13:05,22738.2,22739.05,22718.35,22724.95
30/04 13:00,22737.65,22744.6,22736,22738.55
30/04 12:55,22744.8,22746.1,22735.7,22737.8
30/04 12:50,22746,22749.35,22740.5,22745
30/04 12:45,22741,22747.35,22740.75,22746
30/04 12:40,22743,22744.95,22726.3,22742.05
30/04 12:35,22750.65,22754.05,22742.45,22743.8
30/04 12:30,22746.85,22756.1,22745.25,22751.55
30/04 12:25,22739.6,22750,22739.4,22746.9
30/04 12:20,22746,22746.7,22738,22740.2
30/04 12:15,22745.25,22751.9,22742.5,22745.9
30/04 12:10,22745.2,22750.4,22742.6,22745.25
30/04 12:05,22741.55,22747.45,22737.7,22745.6
30/04 12:00,22744.45,22750.75,22739.4,22741.9
30/04 11:55,22730.85,22745.5,22730.05,22744.55
30/04 11:50,22725.85,22734.45,22724.4,22731.45
30/04 11:45,22735.15,22741.35,22723.5,22726.25
30/04 11:40,22730.45,22741.6,22728.15,22735.1
30/04 11:35,22736.2,22739.15,22726.8,22729.3
